"base","pattern","assettype","assetcount","assetsize","totalpointcount","hasCRS","minx","miny","maxx","maxy","crs","assignedCRS"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_Buckeye_Creek-East_Elk-Elk_Creek-Lower_Jackson_usfsAlbers_meters\5_Other_Vendor_Products\Ground_Point_Cloud","\.las","points",314,21532698166,769007472,FALSE,354895.42,971535.08,394676.54,1002824.8,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_Cottage_Grove_usfsAlbers_meters\1_LAZ","\.laz","points",204,45255484353,8826587865,FALSE,375263.78,1053712.24,397499.99,1162499.99,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_Cottage_Grove_usfsAlbers_meters\1b_LAS","\.las","points",203,245563468487,8769973678,FALSE,375263.78,1053712.24,395972.58,1084780.87,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_Cottage_Grove_usfsAlbers_meters\5_Other_Vendor_Products\Ground_Point_Cloud","\.las","points",203,8891181407,317531290,FALSE,375263.8,1053712.8,395972.57,1084780.75,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_FishCreek_SodaSprings_usfsAlbers_meters\1_LAZ","\.laz","points",176,32792470513,6343468521,FALSE,396872.36,1004519.4,415548.68,1156499.99,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_FishCreek_SodaSprings_usfsAlbers_meters\1b_LAS","\.las","points",174,174943139946,6247869663,FALSE,396872.36,1004519.4,415548.68,1033764.41,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2016_FishCreek_SodaSprings_usfsAlbers_meters\5_Other_Vendor_Products\Ground_Point_Cloud","\.las","points",174,10588932170,378166412,FALSE,396872.42,1004519.4,415548.62,1033763.91,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2017_DiamondLake_usfsAlbers_meters\1_LAZ","\.laz","points",427,80031716256,14611602405,FALSE,403070.909627716,1004518.43956709,439875.93,1040211,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_2017_Tiller_usfsAlbers_meters\1_LAZ","\.laz","points",363,62271861218,13021704969,FALSE,360303.41,989418.79,403209.85,1018228.75,"","PROJCRS[""NAD83 / USFS R6 Albers"",
    BASEGEOGCRS[""NAD83"",
        DATUM[""North American Datum 1983"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4269]],
    CONVERSION[""US Forest Service region 6 Albers"",
        METHOD[""Albers Equal Area"",
            ID[""EPSG"",9822]],
        PARAMETER[""Latitude of false origin"",34,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",48,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",600000,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""metre"",1],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""(E)"",east,
            ORDER[1],
            LENGTHUNIT[""metre"",1]],
        AXIS[""(N)"",north,
            ORDER[2],
            LENGTHUNIT[""metre"",1]],
    USAGE[
        SCOPE[""Forestry.""],
        AREA[""United States (USA) - Oregon and Washington.""],
        BBOX[41.98,-124.79,49.05,-116.47]],
    ID[""EPSG"",9674]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_RRS_FRW_2015_UPPER_ROGUE_ORlambert_feet\1_LAZ","\.laz","points",3330,837671942685,93355597534,FALSE,419085.47,106448.59,891329.07,509661.22,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_SIU_2015_OLC_UPPER_UMPQUA_ORlambert_feet\1_LAZ\Off_Forest","\.laz","points",6128,479001116215,55250344146,FALSE,382699.54,448368.14,616314.86,670251.74,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_SIU_2015_OLC_UPPER_UMPQUA_ORlambert_feet\1_LAZ\SIU","\.laz","points",373,24213080040,3468321605,FALSE,416214.7,700503.64,453213.91,754206.53,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_SIU_2015_OLC_UPPER_UMPQUA_ORlambert_feet\1_LAZ\UMP","\.laz","points",5030,449013072867,47729288975,FALSE,612316.86,496809.61,801965.03,681017.09,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\UMP_SIU_2015_OLC_UPPER_UMPQUA_ORlambert_feet\1_LAZ\UMP2","\.laz","points",3,93458160,14879763,FALSE,614168.01,590610.57,614908.73,603517.26,"","PROJCRS[""NAD83(HARN) / Oregon GIC Lambert (ft)"",
    BASEGEOGCRS[""NAD83(HARN)"",
        DATUM[""NAD83 (High Accuracy Reference Network)"",
            ELLIPSOID[""GRS 1980"",6378137,298.257222101,
                LENGTHUNIT[""metre"",1]]],
        PRIMEM[""Greenwich"",0,
            ANGLEUNIT[""degree"",0.0174532925199433]],
        ID[""EPSG"",4152]],
    CONVERSION[""Oregon GIC Lambert (International feet)"",
        METHOD[""Lambert Conic Conformal (2SP)"",
            ID[""EPSG"",9802]],
        PARAMETER[""Latitude of false origin"",41.75,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8821]],
        PARAMETER[""Longitude of false origin"",-120.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8822]],
        PARAMETER[""Latitude of 1st standard parallel"",43,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8823]],
        PARAMETER[""Latitude of 2nd standard parallel"",45.5,
            ANGLEUNIT[""degree"",0.0174532925199433],
            ID[""EPSG"",8824]],
        PARAMETER[""Easting at false origin"",1312335.958,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8826]],
        PARAMETER[""Northing at false origin"",0,
            LENGTHUNIT[""foot"",0.3048],
            ID[""EPSG"",8827]]],
    CS[Cartesian,2],
        AXIS[""easting (X)"",east,
            ORDER[1],
            LENGTHUNIT[""foot"",0.3048]],
        AXIS[""northing (Y)"",north,
            ORDER[2],
            LENGTHUNIT[""foot"",0.3048]],
    USAGE[
        SCOPE[""State-wide spatial data management.""],
        AREA[""United States (USA) - Oregon.""],
        BBOX[41.98,-124.6,46.26,-116.47]],
    ID[""EPSG"",2994]]"
